time_s,clean_after_pga_uV,ideal_decimated_uV,adc_out_uV,error_uV,fifo_spi_code_int24
6.427999999999999936e+00,1.621029674775114836e+04,1.039134908570739026e+04,9.375000000000001819e+03,-1.016349085707388781e+03,1.572864000000000000e+06
6.432000000000000384e+00,1.344368237025477720e+04,8.316229467599972850e+03,9.375000000000001819e+03,1.058770532400029197e+03,1.572864000000000000e+06
6.435999999999999943e+00,1.036913735997028016e+04,5.798188596027827771e+03,4.687500000000000909e+03,-1.110688596027827316e+03,7.864320000000000000e+05
6.440000000000000391e+00,7.125212915386941859e+03,2.541845172146523055e+03,3.125000000000000000e+03,5.831548278534769452e+02,5.242880000000000000e+05
6.443999999999999950e+00,3.861346980935886677e+03,-3.549415216574722081e+02,0.000000000000000000e+00,3.549415216574722081e+02,0.000000000000000000e+00
6.448000000000000398e+00,7.306418220970940638e+02,-3.458185997548162049e+03,-3.125000000000000000e+03,3.331859975481618790e+02,-5.242880000000000000e+05
6.451999999999999957e+00,-2.117686290623116747e+03,-6.550025377290369761e+03,-7.812500000000000000e+03,-1.262474622709630012e+03,-1.310720000000000000e+06
6.456000000000000405e+00,-4.545794260579403272e+03,-9.181477430281933266e+03,-7.812500000000000000e+03,1.368977430281933721e+03,-1.310720000000000000e+06
6.459999999999999964e+00,-6.434241851754049094e+03,-1.136856619418379341e+04,-1.250000000000000000e+04,-1.131433805816206586e+03,-2.097152000000000000e+06
6.464000000000000412e+00,-7.688187914726069721e+03,-1.323556784471264473e+04,-1.250000000000000000e+04,7.355678447126448418e+02,-2.097152000000000000e+06
6.467999999999999972e+00,-8.242416544623134541e+03,-1.434630434657831574e+04,-1.406250000000000000e+04,2.838043465783150054e+02,-2.359296000000000000e+06
6.472000000000000419e+00,-8.064914951296499567e+03,-1.493194340060885770e+04,-1.562500000000000000e+04,-6.930565993911418445e+02,-2.621440000000000000e+06
6.475999999999999979e+00,-7.158799176407012965e+03,-1.455611365885093619e+04,-1.406250000000000000e+04,4.936136588509360195e+02,-2.359296000000000000e+06
6.480000000000000426e+00,-5.562470112272602819e+03,-1.400178759077816176e+04,-1.406250000000000000e+04,-6.071240922183793032e+01,-2.359296000000000000e+06
6.483999999999999986e+00,-3.347975844094768036e+03,-1.245243402177341886e+04,-1.250000000000000000e+04,-4.756597822658248731e+01,-2.097152000000000000e+06
6.488000000000000433e+00,-6.176519817160069579e+02,-1.032128493844611876e+04,-1.093750000000000182e+04,-6.162150615538815828e+02,-1.835008000000000000e+06
6.491999999999999993e+00,2.500795953050154367e+03,-7.621388248064478830e+03,-7.812500000000000000e+03,-1.911117519355215393e+02,-1.310720000000000000e+06
6.496000000000000441e+00,5.860520031438411024e+03,-4.468009832050314799e+03,-4.687500000000000909e+03,-2.194901679496855422e+02,-7.864320000000000000e+05
6.500000000000000000e+00,9.302748407778315595e+03,-1.494272625038025353e+03,0.000000000000000000e+00,1.494272625038025353e+03,0.000000000000000000e+00
6.503999999999999559e+00,1.266462215352534258e+04,1.762165190895037085e+03,1.562500000000000000e+03,-1.996651908950368863e+02,2.621440000000000000e+05
6.508000000000000007e+00,1.578724421455684387e+04,4.943136765727214879e+03,4.687500000000000909e+03,-2.556367657272143390e+02,7.864320000000000000e+05
6.511999999999999567e+00,1.852352274280665006e+04,7.998041275272703388e+03,7.812500000000000000e+03,-1.855412752727030750e+02,1.310720000000000000e+06
6.516000000000000014e+00,2.074540222846049073e+04,1.072294900422148021e+04,1.093750000000000182e+04,2.145509957785212691e+02,1.835008000000000000e+06
6.519999999999999574e+00,2.235010910551172856e+04,1.311243138180252572e+04,1.250000000000000000e+04,-6.124313818025254932e+02,2.097152000000000000e+06
6.524000000000000021e+00,2.326509194285319973e+04,1.425494539912188338e+04,1.406250000000000000e+04,-1.924453991218825308e+02,2.359296000000000000e+06
6.527999999999999581e+00,2.345140694927177174e+04,1.510308476747313580e+04,1.562500000000000000e+04,5.219152325268636332e+02,2.621440000000000000e+06
6.532000000000000028e+00,2.290538333629956105e+04,1.516335706440662943e+04,1.562500000000000000e+04,4.616429355933701117e+02,2.621440000000000000e+06
6.535999999999999588e+00,2.165849539025327249e+04,1.459419242319375917e+04,1.406250000000000000e+04,-5.316924231937581453e+02,2.359296000000000000e+06
6.540000000000000036e+00,1.977546373955950912e+04,1.342675067038095585e+04,1.406250000000000000e+04,6.357493296190452838e+02,2.359296000000000000e+06
6.543999999999999595e+00,1.735070194323925534e+04,1.186390848923903832e+04,1.093750000000000182e+04,-9.264084892390364985e+02,1.835008000000000000e+06
6.548000000000000043e+00,1.450331099764305691e+04,9.633292299080387238e+03,9.375000000000001819e+03,-2.582922990803857033e+02,1.572864000000000000e+06
6.551999999999999602e+00,1.137089893289838074e+04,6.919160231617216596e+03,7.812500000000000000e+03,8.933397683827835181e+02,1.310720000000000000e+06
6.556000000000000050e+00,8.102561333699674833e+03,3.793516566845902162e+03,3.125000000000000000e+03,-6.685165668459019344e+02,5.242880000000000000e+05
6.559999999999999609e+00,4.851398295860628423e+03,4.600589661867683731e+02,1.562500000000000000e+03,1.102441033813231797e+03,2.621440000000000000e+05
6.564000000000000057e+00,1.766962052992953204e+03,-2.733662509498933559e+03,-3.125000000000000000e+03,-3.913374905010666680e+02,-5.242880000000000000e+05
6.567999999999999616e+00,-1.011973480428723747e+03,-5.243229971066559301e+03,-6.250000000000000000e+03,-1.006770028933441267e+03,-1.048576000000000000e+06
6.572000000000000064e+00,-3.363954218885772207e+03,-8.002393621916179654e+03,-7.812500000000000000e+03,1.898936219161800238e+02,-1.310720000000000000e+06
6.575999999999999623e+00,-5.190375198471568183e+03,-1.008769462701190605e+04,-9.375000000000001819e+03,7.126946270119040037e+02,-1.572864000000000000e+06
6.580000000000000071e+00,-6.419734919556402929e+03,-1.216287995465715721e+04,-1.250000000000000000e+04,-3.371200453428438664e+02,-2.097152000000000000e+06
6.583999999999999631e+00,-7.010425640039738937e+03,-1.330027499052034000e+04,-1.250000000000000000e+04,8.002749905203394292e+02,-2.097152000000000000e+06
6.588000000000000078e+00,-6.951952883658635074e+03,-1.355951717877358169e+04,-1.406250000000000000e+04,-5.029828212264192189e+02,-2.359296000000000000e+06
6.591999999999999638e+00,-6.264563734853217284e+03,-1.374085898490616273e+04,-1.406250000000000000e+04,-3.216410150938368702e+02,-2.359296000000000000e+06
6.596000000000000085e+00,-4.997348818125024991e+03,-1.316908594167848059e+04,-1.250000000000000000e+04,6.690859416784797986e+02,-2.097152000000000000e+06
6.599999999999999645e+00,-3.224962434743084941e+03,-1.203785324389027664e+04,-1.250000000000000000e+04,-4.621467561097235262e+02,-2.097152000000000000e+06
6.604000000000000092e+00,-1.043174810976240678e+03,-1.026593444498037024e+04,-1.093750000000000182e+04,-6.715655550196316881e+02,-1.835008000000000000e+06
6.607999999999999652e+00,1.436473867191965155e+03,-8.076091772807199050e+03,-7.812500000000000000e+03,2.635917728071989359e+02,-1.310720000000000000e+06
6.612000000000000099e+00,4.092608787210828723e+03,-5.747766935362477852e+03,-4.687500000000000909e+03,1.060266935362477398e+03,-7.864320000000000000e+05
6.615999999999999659e+00,6.800215510247540806e+03,-3.185229380458999913e+03,-4.687500000000000909e+03,-1.502270619541000997e+03,-7.864320000000000000e+05
6.620000000000000107e+00,9.436763057060203209e+03,-8.596406598432361079e+02,0.000000000000000000e+00,8.596406598432361079e+02,0.000000000000000000e+00
6.623999999999999666e+00,1.188794012793624279e+04,1.629907674709448884e+03,1.562500000000000000e+03,-6.740767470944869899e+01,2.621440000000000000e+05
6.628000000000000114e+00,1.405272311314588296e+04,4.155901497238273805e+03,4.687500000000000909e+03,5.315985027617266496e+02,7.864320000000000000e+05
6.631999999999999673e+00,1.584754264989488001e+04,6.506363418822838867e+03,6.250000000000000000e+03,-2.563634188228382982e+02,1.048576000000000000e+06
6.636000000000000121e+00,1.720937480425963804e+04,7.995715782668595239e+03,7.812500000000000000e+03,-1.832157826685953239e+02,1.310720000000000000e+06
6.639999999999999680e+00,1.809764966660298887e+04,9.210749871147218073e+03,9.375000000000001819e+03,1.642501288527838028e+02,1.572864000000000000e+06
6.644000000000000128e+00,1.849494008949175259e+04,1.020853642846263574e+04,9.375000000000001819e+03,-8.335364284626344897e+02,1.572864000000000000e+06
6.647999999999999687e+00,1.840646224945380891e+04,1.080061026097401191e+04,1.093750000000000182e+04,1.368897390259891154e+02,1.835008000000000000e+06
6.652000000000000135e+00,1.785848365554906923e+04,1.109250503618667062e+04,1.093750000000000182e+04,-1.550050361866697131e+02,1.835008000000000000e+06
6.655999999999999694e+00,1.689578957274293134e+04,1.057686312073695444e+04,1.093750000000000182e+04,3.606368792630470352e+02,1.835008000000000000e+06
6.660000000000000142e+00,1.557840263495445470e+04,9.295620338095899569e+03,9.375000000000001819e+03,7.937966190410192269e+01,1.572864000000000000e+06
6.663999999999999702e+00,1.397778055755566311e+04,7.959688886036427903e+03,7.812500000000000000e+03,-1.471888860364277321e+02,1.310720000000000000e+06
6.668000000000000149e+00,1.217273210501509675e+04,6.647899893563497244e+03,6.250000000000000000e+03,-3.978998935634967893e+02,1.048576000000000000e+06
6.671999999999999709e+00,1.024529157529937038e+04,4.850784032886226669e+03,6.250000000000000000e+03,1.399215967113773331e+03,1.048576000000000000e+06
6.676000000000000156e+00,8.276777730925874494e+03,3.052087188361277640e+03,1.562500000000000000e+03,-1.489587188361277640e+03,2.621440000000000000e+05
6.679999999999999716e+00,6.344235920126785459e+03,1.202376945624097061e+03,1.562500000000000000e+03,3.601230543759030525e+02,2.621440000000000000e+05
6.684000000000000163e+00,4.517424427092558290e+03,-8.120661001801262273e+02,0.000000000000000000e+00,8.120661001801262273e+02,0.000000000000000000e+00
6.687999999999999723e+00,2.856460785834091439e+03,-2.699261944348366342e+03,-3.125000000000000000e+03,-4.257380556516336583e+02,-5.242880000000000000e+05
6.692000000000000171e+00,1.410194182071317528e+03,-4.194344105454232704e+03,-4.687500000000000909e+03,-4.931558945457676373e+02,-7.864320000000000000e+05
6.695999999999999730e+00,2.153195969272552190e+02,-5.700143058440534332e+03,-4.687500000000000909e+03,1.012643058440533309e+03,-7.864320000000000000e+05
6.700000000000000178e+00,-7.037986183137982152e+02,-7.081032706048049477e+03,-7.812500000000000000e+03,-7.314672939519508645e+02,-1.310720000000000000e+06
6.703999999999999737e+00,-1.334668437061684244e+03,-7.879537362978139754e+03,-7.812500000000000000e+03,6.703736297813955503e+01,-1.310720000000000000e+06
6.708000000000000185e+00,-1.675686062458474680e+03,-8.549395504436473857e+03,-7.812500000000000000e+03,7.368955044364730611e+02,-1.310720000000000000e+06
6.711999999999999744e+00,-1.734759148955981118e+03,-9.067613333674029491e+03,-9.375000000000001819e+03,-3.073866663259715892e+02,-1.572864000000000000e+06
6.716000000000000192e+00,-1.527683377466057664e+03,-9.044139285553908849e+03,-9.375000000000001819e+03,-3.308607144460930840e+02,-1.572864000000000000e+06
6.719999999999999751e+00,-1.076419777336765492e+03,-8.797315225387144892e+03,-9.375000000000001819e+03,-5.776847746128566996e+02,-1.572864000000000000e+06
6.724000000000000199e+00,-4.074104547079558074e+02,-8.254034621930246431e+03,-7.812500000000000000e+03,4.415346219302472832e+02,-1.310720000000000000e+06
6.727999999999999758e+00,4.499491817782056842e+02,-7.423083522967644058e+03,-7.812500000000000000e+03,-3.894164770323555445e+02,-1.310720000000000000e+06
6.732000000000000206e+00,1.464591089637440291e+03,-6.496157022802995016e+03,-6.250000000000000000e+03,2.461570228029950442e+02,-1.048576000000000000e+06
6.735999999999999766e+00,2.604750506196192873e+03,-5.276536082508662730e+03,-4.687500000000000909e+03,5.890360825086615932e+02,-7.864320000000000000e+05
6.740000000000000213e+00,3.838615119671332650e+03,-4.186232091890540687e+03,-4.687500000000000909e+03,-5.012679081094597109e+02,-7.864320000000000000e+05
6.743999999999999773e+00,5.134660968773573586e+03,-2.908149919405509536e+03,-3.125000000000000000e+03,-2.168500805944904926e+02,-5.242880000000000000e+05
6.748000000000000220e+00,6.461720967989789642e+03,-1.673892000434122792e+03,-1.562500000000000000e+03,1.113920004341226644e+02,-2.621440000000000000e+05
6.751999999999999780e+00,7.788858798327927616e+03,-5.231049596494569869e+02,0.000000000000000000e+00,5.231049596494569869e+02,0.000000000000000000e+00
6.756000000000000227e+00,9.085140071274834554e+03,8.765067925519812206e+02,0.000000000000000000e+00,-8.765067925519812206e+02,0.000000000000000000e+00
6.759999999999999787e+00,1.031940268308018858e+04,2.008185649017610558e+03,3.125000000000000000e+03,1.116814350982389669e+03,5.242880000000000000e+05
6.764000000000000234e+00,1.146012835510070909e+04,3.330061495040380578e+03,3.125000000000000000e+03,-2.050614950403805210e+02,5.242880000000000000e+05
6.767999999999999794e+00,1.247550749775622899e+04,4.651776625499747752e+03,4.687500000000000909e+03,3.572337450025338512e+01,7.864320000000000000e+05
6.772000000000000242e+00,1.333377050111602512e+04,5.736617884882120961e+03,4.687500000000000909e+03,-1.049117884882120279e+03,7.864320000000000000e+05
6.775999999999999801e+00,1.400383181775100275e+04,6.411023749223377308e+03,7.812500000000000000e+03,1.401476250776622919e+03,1.310720000000000000e+06
6.780000000000000249e+00,1.445626084603011986e+04,6.854818878948127349e+03,6.250000000000000000e+03,-6.048188789481270078e+02,1.048576000000000000e+06
6.783999999999999808e+00,1.466455818947317130e+04,7.278704646356893136e+03,7.812500000000000000e+03,5.337953536431070916e+02,1.310720000000000000e+06
6.788000000000000256e+00,1.460668018671424215e+04,7.577405459434138720e+03,6.250000000000000000e+03,-1.327405459434138493e+03,1.048576000000000000e+06
6.791999999999999815e+00,1.426672158355942338e+04,7.210152883221532647e+03,7.812500000000000000e+03,6.023471167784675799e+02,1.310720000000000000e+06
6.796000000000000263e+00,1.363663863048307212e+04,7.000674064773653299e+03,7.812500000000000000e+03,8.118259352263463597e+02,1.310720000000000000e+06
6.799999999999999822e+00,1.271787518034259483e+04,6.477756664724794973e+03,6.250000000000000000e+03,-2.277566647247942626e+02,1.048576000000000000e+06
6.804000000000000270e+00,1.152274446217495642e+04,5.498189506080445426e+03,4.687500000000000909e+03,-8.106895060804447439e+02,7.864320000000000000e+05
6.807999999999999829e+00,1.007542038404996674e+04,4.088570192129222050e+03,4.687500000000000909e+03,5.989298078707787454e+02,7.864320000000000000e+05
6.812000000000000277e+00,8.412404968217184432e+03,2.669538921354747799e+03,3.125000000000000000e+03,4.554610786452525417e+02,5.242880000000000000e+05
6.815999999999999837e+00,6.582362518860622004e+03,9.717961955729051624e+02,0.000000000000000000e+00,-9.717961955729051624e+02,0.000000000000000000e+00
6.820000000000000284e+00,4.645245218186046259e+03,-8.520259413805947588e+02,0.000000000000000000e+00,8.520259413805947588e+02,0.000000000000000000e+00
6.823999999999999844e+00,2.670677127449581803e+03,-2.496064292981982362e+03,-3.125000000000000000e+03,-6.289357070180176379e+02,-5.242880000000000000e+05
6.828000000000000291e+00,7.356114695055641732e+02,-4.521469524847298999e+03,-4.687500000000000909e+03,-1.660304751527020812e+02,-7.864320000000000000e+05
6.831999999999999851e+00,-1.078673473689660341e+03,-6.325992011186812306e+03,-6.250000000000000000e+03,7.599201118681232003e+01,-1.048576000000000000e+06
6.836000000000000298e+00,-2.690124865019682147e+03,-7.888016731233038627e+03,-7.812500000000000000e+03,7.551673123303882562e+01,-1.310720000000000000e+06
6.839999999999999858e+00,-4.019851836266859209e+03,-9.364691062272735508e+03,-9.375000000000001819e+03,-1.030893772726616753e+01,-1.572864000000000000e+06
6.844000000000000306e+00,-4.996249804018225404e+03,-1.019593252576798295e+04,-9.375000000000001819e+03,8.209325257679811330e+02,-1.572864000000000000e+06
6.847999999999999865e+00,-5.559086978644362716e+03,-1.119191253559147663e+04,-1.250000000000000000e+04,-1.308087464408523147e+03,-2.097152000000000000e+06
6.852000000000000313e+00,-5.663312920675573878e+03,-1.186467066807616538e+04,-1.093750000000000182e+04,9.271706680761635653e+02,-1.835008000000000000e+06
6.855999999999999872e+00,-5.282348871414664245e+03,-1.192450205193141664e+04,-1.250000000000000000e+04,-5.754979480685849467e+02,-2.097152000000000000e+06
